<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.06	05:00:00	3938.698	3945.205	3935.753	3940.064	4874	0	160
2025.10.06	05:15:00	3940.087	3940.588	3933.117	3936.991	4530	0	160
2025.10.06	05:30:00	3937.034	3937.207	3927.364	3930.287	5181	0	160
2025.10.06	05:45:00	3930.324	3933.364	3928.329	3932.657	3705	0	160
2025.10.06	06:00:00	3932.744	3932.940	3922.377	3925.845	5846	0	160
2025.10.06	06:15:00	3925.919	3929.902	3924.485	3928.324	4748	0	160
2025.10.06	06:30:00	3928.296	3928.385	3925.057	3927.075	3697	0	160
2025.10.06	06:45:00	3927.095	3934.826	3927.057	3934.292	4349	0	160
2025.10.06	07:00:00	3934.321	3936.353	3932.621	3934.792	4218	0	160
2025.10.06	07:15:00	3934.760	3936.470	3929.272	3932.503	4281	0	160
2025.10.06	07:30:00	3932.559	3936.568	3931.160	3932.866	5913	0	160
2025.10.06	07:45:00	3932.905	3943.894	3932.339	3941.617	6267	0	160
2025.10.06	08:00:00	3941.651	3949.574	3941.651	3947.146	5298	0	160
2025.10.06	08:15:00	3947.055	3949.315	3940.116	3943.675	4683	0	160
2025.10.06	08:30:00	3943.631	3943.878	3935.409	3938.353	4208	0	160
2025.10.06	08:45:00	3938.268	3947.214	3937.712	3942.470	3883	0	160
2025.10.06	09:00:00	3942.443	3944.993	3941.410	3942.804	2691	0	160
2025.10.06	09:15:00	3942.813	3944.078	3938.914	3943.624	3049	0	160
2025.10.06	09:30:00	3943.595	3944.473	3937.843	3938.747	3327	0	160
2025.10.06	09:45:00	3938.717	3942.557	3936.535	3942.334	2838	0	160
2025.10.06	10:00:00	3942.367	3942.714	3932.537	3938.506	5637	0	160
2025.10.06	10:15:00	3938.469	3941.747	3937.206	3939.805	3269	0	160
2025.10.06	10:30:00	3939.823	3946.806	3939.202	3946.716	2749	0	160
2025.10.06	10:45:00	3946.703	3946.745	3941.904	3942.229	2772	0	160
2025.10.06	11:00:00	3942.113	3942.787	3934.746	3936.978	3918	0	160
2025.10.06	11:15:00	3936.935	3938.728	3933.546	3938.723	4390	0	160
2025.10.06	11:30:00	3938.606	3940.231	3934.366	3936.248	4408	0	160
2025.10.06	11:45:00	3936.186	3939.572	3930.997	3938.294	4624	0	160
2025.10.06	12:00:00	3938.256	3941.358	3933.562	3939.987	7329	0	160
2025.10.06	12:15:00	3939.939	3941.243	3928.693	3931.264	9875	0	160
2025.10.06	12:30:00	3931.224	3932.494	3926.472	3931.506	7288	0	160
2025.10.06	12:45:00	3931.462	3938.598	3931.134	3934.202	4624	0	160
2025.10.06	13:00:00	3934.227	3936.897	3930.789	3934.344	5885	0	160
2025.10.06	13:15:00	3934.286	3937.156	3932.004	3933.201	5337	0	160
2025.10.06	13:30:00	3933.249	3944.967	3927.142	3944.734	10304	0	160
2025.10.06	13:45:00	3944.769	3947.225	3940.761	3944.569	7682	0	160
2025.10.06	14:00:00	3944.537	3950.197	3940.201	3948.527	8532	0	160
2025.10.06	14:15:00	3948.553	3950.177	3944.516	3948.145	6923	0	160
2025.10.06	14:30:00	3948.100	3958.654	3946.825	3957.716	5943	0	160
2025.10.06	14:45:00	3957.674	3958.896	3953.745	3954.949	5236	0	160
2025.10.06	15:00:00	3954.924	3957.940	3949.644	3955.030	5709	0	160
2025.10.06	15:15:00	3955.006	3957.818	3948.395	3949.940	5190	0	160
2025.10.06	15:30:00	3949.980	3958.045	3948.056	3956.919	3623	0	160
2025.10.06	15:45:00	3956.955	3964.106	3954.757	3962.418	4362	0	160
2025.10.06	16:00:00	3962.454	3970.010	3947.229	3948.022	9925	0	160
2025.10.06	16:15:00	3947.976	3954.943	3945.799	3952.451	7889	0	160
2025.10.06	16:30:00	3952.492	3955.400	3950.937	3952.254	3973	0	160
2025.10.06	16:45:00	3952.289	3955.220	3951.021	3954.035	3173	0	160
2025.10.06	17:00:00	3954.066	3958.936	3954.066	3956.956	3678	0	160
2025.10.06	17:15:00	3956.984	3957.959	3951.659	3952.038	4009	0	160
2025.10.06	17:30:00	3951.999	3956.374	3951.119	3955.311	3129	0	160
2025.10.06	17:45:00	3955.194	3958.121	3953.121	3957.842	2422	0	160
2025.10.06	18:00:00	3957.876	3959.857	3955.881	3957.467	2531	0	160
2025.10.06	18:15:00	3957.528	3959.045	3957.287	3957.900	1680	0	160
2025.10.06	18:30:00	3957.996	3958.127	3956.004	3957.532	1649	0	160
2025.10.06	18:45:00	3957.634	3960.611	3957.104	3958.472	1961	0	160
2025.10.06	19:00:00	3958.427	3965.004	3958.274	3962.266	2373	0	160
2025.10.06	19:15:00	3962.257	3964.167	3960.794	3963.860	1888	0	160
2025.10.06	19:30:00	3963.901	3964.659	3961.416	3962.352	1788	0	160
2025.10.06	19:45:00	3962.419	3964.031	3958.470	3959.451	2353	0	160
2025.10.06	20:00:00	3959.415	3961.397	3958.511	3959.986	1518	0	160
2025.10.06	20:15:00	3959.955	3961.434	3958.937	3959.669	1208	0	160
2025.10.06	20:30:00	3959.684	3959.894	3957.397	3958.709	1329	0	160
2025.10.06	20:45:00	3958.741	3962.490	3958.199	3961.114	1143	0	160
2025.10.06	22:00:00	3958.919	3972.635	3958.488	3971.024	3193	0	160
2025.10.06	22:15:00	3971.067	3976.198	3969.361	3973.232	3661	0	160
2025.10.06	22:30:00	3973.166	3973.166	3959.260	3963.725	5263	0	160
2025.10.06	22:45:00	3963.761	3969.467	3958.852	3963.471	3768	0	160
2025.10.06	23:00:00	3963.433	3965.775	3961.625	3964.228	2720	0	160
2025.10.06	23:15:00	3964.269	3969.819	3964.269	3969.282	2476	0	160
2025.10.06	23:30:00	3969.265	3972.528	3968.123	3971.823	2638	0	160
2025.10.06	23:45:00	3971.756	3972.570	3967.598	3969.514	2995	0	160
2025.10.07	00:00:00	3969.557	3972.436	3966.573	3970.996	4330	0	160
2025.10.07	00:15:00	3971.025	3977.365	3969.666	3974.157	4033	0	160
2025.10.07	00:30:00	3974.113	3977.475	3965.274	3966.035	3906	0	160
2025.10.07	00:45:00	3965.988	3967.346	3961.443	3962.855	4711	0	160
2025.10.07	01:00:00	3962.822	3963.458	3955.829	3961.711	5670	0	160
2025.10.07	01:15:00	3961.724	3963.750	3958.839	3959.526	3586	0	160
2025.10.07	01:30:00	3959.562	3961.127	3955.902	3959.845	3333	0	160
2025.10.07	01:45:00	3959.799	3959.799	3957.415	3958.182	2446	0	160
2025.10.07	02:00:00	3958.135	3962.056	3957.379	3961.355	2554	0	160
2025.10.07	02:15:00	3961.312	3965.388	3960.879	3964.616	2079	0	160
2025.10.07	02:30:00	3964.651	3967.017	3963.767	3966.349	1811	0	160
2025.10.07	02:45:00	3966.274	3966.882	3964.508	3964.903	1640	0	160
2025.10.07	03:00:00	3964.848	3967.712	3962.784	3967.712	2028	0	160
2025.10.07	03:15:00	3967.706	3969.865	3960.730	3963.576	3024	0	160
2025.10.07	03:30:00	3963.601	3972.968	3962.820	3972.509	2757	0	160
2025.10.07	03:45:00	3972.548	3974.622	3971.348	3973.366	2063	0	160
2025.10.07	04:00:00	3973.409	3975.680	3971.453	3973.853	2222	0	160
2025.10.07	04:15:00	3973.880	3975.340	3972.516	3973.512	1727	0	160
2025.10.07	04:30:00	3973.551	3975.924	3973.101	3973.551	2127	0	160
2025.10.07	04:45:00	3973.571	3976.921	3973.557	3975.944	1896	0	160
2025.10.07	05:00:00	3975.918	3976.780	3960.100	3965.369	5076	0	160
2025.10.07	05:15:00	3965.402	3967.114	3960.605	3963.597	4368	0	160
2025.10.07	05:30:00	3963.628	3966.649	3960.887	3961.422	3840	0	160
2025.10.07	05:45:00	3961.450	3965.675	3960.467	3964.747	3316	0	160
2025.10.07	06:00:00	3964.624	3965.104	3959.761	3964.512	3287	0	160
2025.10.07	06:15:00	3964.520	3966.320	3960.893	3964.158	3391	0	160
2025.10.07	06:30:00	3964.188	3964.527	3955.869	3958.405	3953	0	160
2025.10.07	06:45:00	3958.445	3960.767	3953.823	3955.192	3921	0	160
2025.10.07	07:00:00	3955.223	3956.121	3949.675	3950.334	6184	0	160
2025.10.07	07:15:00	3950.288	3951.966	3943.883	3951.356	8228	0	160
2025.10.07	07:30:00	3951.326	3956.162	3948.355	3949.780	5887	0	160
2025.10.07	07:45:00	3949.755	3951.648	3943.305	3945.997	5129	0	160
2025.10.07	08:00:00	3945.918	3948.042	3940.820	3946.458	6749	0	160
2025.10.07	08:15:00	3946.421	3953.639	3945.061	3950.612	4404	0	160
2025.10.07	08:30:00	3950.677	3953.590	3950.383	3952.680	3326	0	160
2025.10.07	08:45:00	3952.690	3954.045	3950.321	3951.285	2846	0	160
2025.10.07	09:00:00	3951.283	3959.438	3951.064	3958.708	2910	0	160
2025.10.07	09:15:00	3958.751	3963.524	3957.392	3958.188	3050	0	160
2025.10.07	09:30:00	3958.297	3962.800	3957.779	3960.914	3376	0	160
2025.10.07	09:45:00	3960.889	3961.696	3955.156	3955.156	3076	0	160
2025.10.07	10:00:00	3955.161	3958.821	3954.060	3956.928	2771	0	160
2025.10.07	10:15:00	3956.931	3959.874	3956.340	3956.789	2198	0	160
2025.10.07	10:30:00	3956.787	3961.624	3956.291	3958.896	2314	0	160
2025.10.07	10:45:00	3958.859	3962.877	3957.799	3960.075	2188	0	160
2025.10.07	11:00:00	3960.088	3961.759	3959.068	3961.716	1912	0	160
2025.10.07	11:15:00	3961.640	3962.016	3956.452	3957.630	2533	0	160
2025.10.07	11:30:00	3957.634	3966.502	3956.308	3965.968	2796	0	160
2025.10.07	11:45:00	3965.925	3969.161	3962.732	3967.020	3237	0	160
2025.10.07	12:00:00	3966.967	3971.698	3966.650	3970.341	3675	0	160
2025.10.07	12:15:00	3970.314	3972.298	3964.319	3965.794	6399	0	160
2025.10.07	12:30:00	3965.868	3974.193	3965.033	3973.360	4030	0	160
2025.10.07	12:45:00	3973.336	3980.159	3971.543	3979.442	4303	0	160
2025.10.07	13:00:00	3979.374	3985.232	3978.624	3983.255	4559	0	160
2025.10.07	13:15:00	3983.298	3985.661	3977.395	3982.838	5561	0	160
2025.10.07	13:30:00	3982.866	3982.995	3970.499	3972.661	9145	0	160
2025.10.07	13:45:00	3972.699	3981.111	3972.155	3979.250	6298	0	160
2025.10.07	14:00:00	3979.211	3980.460	3969.339	3971.613	8953	0	160
2025.10.07	14:15:00	3971.575	3978.356	3968.988	3978.075	6953	0	160
2025.10.07	14:30:00	3978.039	3986.545	3977.520	3979.222	6525	0	160
2025.10.07	14:45:00	3979.346	3986.655	3979.346	3985.600	4832	0	160
2025.10.07	15:00:00	3985.635	3987.633	3979.112	3986.489	7506	0	160
2025.10.07	15:15:00	3986.465	3991.059	3984.534	3984.910	5090	0	160
2025.10.07	15:30:00	3984.945	3985.490	3971.039	3972.112	7970	0	160
2025.10.07	15:45:00	3972.136	3973.184	3961.817	3966.153	12366	0	160
2025.10.07	16:00:00	3966.174	3976.290	3963.092	3965.042	6574	0	160
2025.10.07	16:15:00	3965.077	3973.869	3964.013	3969.432	7506	0	160
2025.10.07	16:30:00	3969.465	3979.520	3968.406	3977.157	4860	0	160
2025.10.07	16:45:00	3977.182	3977.829	3971.402	3976.555	4336	0	160
2025.10.07	17:00:00	3976.665	3985.150	3976.445	3981.792	3976	0	160
2025.10.07	17:15:00	3981.685	3984.439	3980.009	3980.755	3888	0	160
2025.10.07	17:30:00	3980.792	3986.857	3980.515	3986.227	3370	0	160
2025.10.07	17:45:00	3986.253	3987.710	3980.515	3980.912	3824	0	160
2025.10.07	18:00:00	3980.954	3982.457	3974.076	3982.378	5139	0	160
2025.10.07	18:15:00	3982.408	3983.908	3979.622	3980.105	3587	0	160
2025.10.07	18:30:00	3980.132	3982.989	3978.373	3982.444	3175	0	160
2025.10.07	18:45:00	3982.403	3983.206	3979.669	3980.947	2381	0	160
2025.10.07	19:00:00	3981.006	3983.302	3978.451	3979.428	2553	0	160
2025.10.07	19:15:00	3979.380	3982.124	3978.945	3980.060	2124	0	160
2025.10.07	19:30:00	3979.980	3982.710	3979.209	3980.806	2331	0	160
2025.10.07	19:45:00	3980.697	3982.420	3978.987	3980.127	2583	0	160
2025.10.07	20:00:00	3980.174	3982.063	3980.174	3981.817	1385	0	160
2025.10.07	20:15:00	3981.848	3983.349	3980.285	3982.471	1093	0	160
2025.10.07	20:30:00	3982.468	3984.195	3981.737	3984.020	1168	0	160
2025.10.07	20:45:00	3983.986	3986.521	3983.743	3984.493	1236	0	160
2025.10.07	22:00:00	3983.622	3989.114	3983.440	3988.529	1202	0	160
2025.10.07	22:15:00	3988.591	3990.683	3988.208	3990.433	1315	0	160
2025.10.07	22:30:00	3990.506	3990.578	3988.579	3990.137	1080	0	160
2025.10.07	22:45:00	3990.123	3990.255	3987.237	3989.587	1128	0	160
2025.10.07	23:00:00	3989.611	3992.292	3989.503	3989.990	1840	0	160
2025.10.07	23:15:00	3990.034	3992.160	3988.507	3989.047	1448	0	160
2025.10.07	23:30:00	3989.100	3990.878	3988.357	3990.298	1148	0	160
2025.10.07	23:45:00	3990.184	3995.936	3990.184	3994.411	2535	0	160
2025.10.08	00:00:00	3994.367	3997.678	3994.152	3996.797	2176	0	160
2025.10.08	00:15:00	3996.760	3999.248	3996.265	3998.472	1948	0	160
2025.10.08	00:30:00	3998.527	3998.527	3989.361	3994.984	5803	0	160
2025.10.08	00:45:00	3994.877	3997.791	3991.856	3992.425	2844	0	160
2025.10.08	01:00:00	3992.376	3992.741	3984.478	3988.461	5677	0	160
2025.10.08	01:15:00	3988.492	3995.737	3984.842	3993.988	4304	0	160
2025.10.08	01:30:00	3994.050	3995.997	3990.853	3993.791	3607	0	160
2025.10.08	01:45:00	3993.887	4000.841	3993.589	4000.581	2671	0	160
2025.10.08	02:00:00	4000.535	4004.717	3995.606	4004.617	3690	0	160
2025.10.08	02:15:00	4004.578	4006.095	4002.184	4003.590	3710	0	160
2025.10.08	02:30:00	4003.664	4007.217	4003.515	4006.494	2109	0	160
2025.10.08	02:45:00	4006.477	4011.713	4005.962	4011.629	2341	0	160
2025.10.08	03:00:00	4011.582	4014.723	4010.085	4013.476	2676	0	160
2025.10.08	03:15:00	4013.457	4013.650	4008.891	4011.369	2372	0	160
2025.10.08	03:30:00	4011.261	4013.202	4010.336	4013.123	1952	0	160
2025.10.08	03:45:00	4013.075	4016.535	4011.329	4014.641	2918	0	160
2025.10.08	04:00:00	4014.688	4021.557	4014.683	4019.662	3610	0	160
2025.10.08	04:15:00	4019.644	4020.449	4017.756	4018.579	2024	0	160
2025.10.08	04:30:00	4018.546	4020.245	4017.022	4019.576	2069	0	160
2025.10.08	04:45:00	4019.648	4027.290	4018.599	4026.730	3758	0	160
2025.10.08	05:00:00	4026.685	4029.815	4024.510	4029.574	3146	0	160
2025.10.08	05:15:00	4029.617	4034.589	4028.857	4033.401	3211	0	160
2025.10.08	05:30:00	4033.434	4037.016	4029.938	4030.431	3735	0	160
2025.10.08	05:45:00	4030.472	4032.815	4028.268	4029.110	4349	0	160
2025.10.08	06:00:00	4029.203	4032.969	4026.605	4027.363	4077	0	160
2025.10.08	06:15:00	4027.389	4028.191	4021.329	4026.565	5391	0	160
2025.10.08	06:30:00	4026.518	4031.892	4025.496	4030.813	3756	0	160
2025.10.08	06:45:00	4030.803	4033.172	4029.654	4031.575	3205	0	160
2025.10.08	07:00:00	4031.633	4039.023	4030.023	4036.942	4306	0	160
2025.10.08	07:15:00	4036.896	4038.092	4031.772	4036.217	3785	0	160
2025.10.08	07:30:00	4036.190	4038.769	4034.613	4036.061	3403	0	160
2025.10.08	07:45:00	4036.036	4037.779	4030.873	4034.200	3525	0	160
2025.10.08	08:00:00	4034.165	4039.851	4033.135	4036.858	3890	0	160
2025.10.08	08:15:00	4036.742	4040.458	4034.932	4038.031	2638	0	160
2025.10.08	08:30:00	4038.102	4040.153	4036.372	4038.655	2408	0	160
2025.10.08	08:45:00	4038.683	4040.498	4036.247	4036.247	3472	0	160
2025.10.08	09:00:00	4036.225	4040.114	4033.165	4037.076	3187	0	160
2025.10.08	09:15:00	4037.074	4037.368	4034.997	4035.514	1984	0	160
2025.10.08	09:30:00	4035.401	4040.396	4030.829	4040.282	3638	0	160
2025.10.08	09:45:00	4040.290	4049.561	4039.909	4049.239	4378	0	160
2025.10.08	10:00:00	4049.204	4049.665	4045.281	4046.477	3191	0	160
2025.10.08	10:15:00	4046.575	4046.756	4037.847	4040.400	3380	0	160
2025.10.08	10:30:00	4040.431	4041.331	4033.557	4037.007	5099	0	160
2025.10.08	10:45:00	4037.047	4038.208	4035.287	4037.132	2942	0	160
2025.10.08	11:00:00	4037.182	4037.431	4032.870	4036.220	3266	0	160
2025.10.08	11:15:00	4036.258	4036.985	4033.185	4034.578	2492	0	160
2025.10.08	11:30:00	4034.623	4038.120	4032.037	4034.966	3142	0	160
2025.10.08	11:45:00	4035.031	4038.141	4033.644	4038.007	2827	0	160
2025.10.08	12:00:00	4037.971	4046.419	4036.606	4045.204	3889	0	160
2025.10.08	12:15:00	4045.090	4046.373	4035.490	4040.229	5546	0	160
2025.10.08	12:30:00	4040.187	4041.084	4030.954	4033.889	5675	0	160
2025.10.08	12:45:00	4033.864	4040.627	4033.653	4040.056	3972	0	160
2025.10.08	13:00:00	4039.948	4049.484	4039.112	4046.003	4485	0	160
2025.10.08	13:15:00	4045.907	4047.142	4038.215	4038.675	4827	0	160
2025.10.08	13:30:00	4038.700	4039.628	4026.342	4029.899	12495	0	160
2025.10.08	13:45:00	4030.007	4039.971	4027.764	4038.117	8328	0	160
2025.10.08	14:00:00	4038.070	4045.000	4035.619	4042.553	8283	0	160
2025.10.08	14:15:00	4042.583	4046.173	4037.576	4044.564	6474	0	160
2025.10.08	14:30:00	4044.618	4045.383	4039.340	4042.175	4068	0	160
2025.10.08	14:45:00	4042.141	4049.059	4041.043	4048.136	3620	0	160
2025.10.08	15:00:00	4048.102	4050.719	4038.011	4039.624	7471	0	160
2025.10.08	15:15:00	4039.591	4045.724	4037.242	4044.447	6023	0	160
2025.10.08	15:30:00	4044.463	4048.176	4042.579	4046.163	3945	0	160
2025.10.08	15:45:00	4046.187	4048.569	4044.746	4045.664	3148	0	160
2025.10.08	16:00:00	4045.694	4056.420	4044.191	4055.296	4422	0	160
2025.10.08	16:15:00	4055.261	4056.175	4052.107	4055.622	4542	0	160
2025.10.08	16:30:00	4055.655	4059.321	4055.044	4058.035	3880	0	160
2025.10.08	16:45:00	4058.069	4058.776	4052.464	4056.500	4112	0	160
2025.10.08	17:00:00	4056.544	4058.141	4054.389	4054.750	2713	0	160
2025.10.08	17:15:00	4054.762	4055.960	4048.175	4048.958	3660	0	160
2025.10.08	17:30:00	4048.997	4050.747	4042.840	4049.579	5486	0	160
2025.10.08	17:45:00	4049.621	4053.649	4049.621	4051.268	2448	0	160
2025.10.08	18:00:00	4051.224	4053.207	4041.092	4042.575	5902	0	160
2025.10.08	18:15:00	4042.535	4049.465	4038.492	4048.477	6928	0	160
2025.10.08	18:30:00	4048.507	4050.026	4045.913	4047.768	3021	0	160
2025.10.08	18:45:00	4047.829	4050.687	4047.619	4049.827	2301	0	160
2025.10.08	19:00:00	4049.858	4054.593	4032.088	4041.509	9472	0	160
2025.10.08	19:15:00	4041.555	4048.373	4035.760	4044.808	5114	0	160
2025.10.08	19:30:00	4044.728	4044.764	4034.182	4037.541	6024	0	160
2025.10.08	19:45:00	4037.604	4046.087	4037.604	4044.914	5205	0	160
2025.10.08	20:00:00	4044.886	4046.725	4039.539	4041.987	2975	0	160
2025.10.08	20:15:00	4041.956	4045.125	4040.794	4043.935	1822	0	160
2025.10.08	20:30:00	4043.978	4043.978	4038.582	4042.012	1669	0	160
2025.10.08	20:45:00	4042.038	4044.929	4040.130	4041.764	1835	0	160
2025.10.08	22:00:00	4036.284	4038.228	4015.448	4025.650	4591	0	160
2025.10.08	22:15:00	4025.629	4027.770	4023.200	4025.953	3005	0	160
2025.10.08	22:30:00	4025.978	4028.028	4020.403	4022.664	2772	0	160
2025.10.08	22:45:00	4022.721	4023.419	4020.917	4021.407	1851	0	160
2025.10.08	23:00:00	4021.435	4021.984	4011.948	4020.556	4895	0	160
2025.10.08	23:15:00	4020.517	4021.539	4012.320	4013.942	3286	0	160
2025.10.08	23:30:00	4013.974	4019.424	4010.030	4010.151	4282	0	160
2025.10.08	23:45:00	4010.209	4015.003	4001.204	4011.688	7106	0	160
2025.10.09	00:00:00	4011.706	4018.999	4008.628	4018.637	5638	0	160
2025.10.09	00:15:00	4018.589	4027.798	4017.440	4027.149	5088	0	160
2025.10.09	00:30:00	4027.176	4028.008	4023.407	4025.514	3899	0	160
2025.10.09	00:45:00	4025.522	4025.998	4019.741	4023.037	4333	0	160
2025.10.09	01:00:00	4023.061	4024.540	4008.205	4019.206	14106	0	160
2025.10.09	01:15:00	4019.331	4032.694	4019.265	4031.125	10468	0	160
2025.10.09	01:30:00	4031.101	4036.300	4028.679	4033.145	6457	0	160
2025.10.09	01:45:00	4033.111	4033.223	4016.880	4019.764	7232	0	160
2025.10.09	02:00:00	4019.727	4020.977	4010.601	4013.569	7793	0	160
2025.10.09	02:15:00	4013.495	4014.925	4002.498	4013.106	5929	0	160
2025.10.09	02:30:00	4013.190	4017.805	4005.905	4017.740	6041	0	160
2025.10.09	02:45:00	4017.768	4021.236	4015.564	4018.578	3582	0	160
2025.10.09	03:00:00	4018.560	4024.529	4017.154	4020.307	4440	0	160
2025.10.09	03:15:00	4020.350	4025.072	4019.944	4024.502	3488	0	160
2025.10.09	03:30:00	4024.464	4029.537	4023.820	4028.245	2549	0	160
2025.10.09	03:45:00	4028.282	4029.027	4025.350	4026.783	2310	0	160
2025.10.09	04:00:00	4026.720	4033.314	4026.720	4032.869	2399	0	160
2025.10.09	04:15:00	4032.849	4038.606	4032.016	4038.270	2509	0	160
2025.10.09	04:30:00	4038.347	4040.562	4036.131	4038.597	2806	0	160
2025.10.09	04:45:00	4038.669	4041.084	4038.223	4039.022	2127	0	160
2025.10.09	05:00:00	4039.037	4039.459	4034.236	4038.592	3380	0	160
2025.10.09	05:15:00	4038.517	4040.398	4036.638	4038.960	2849	0	160
2025.10.09	05:30:00	4038.920	4043.744	4035.006	4038.864	5638	0	160
2025.10.09	05:45:00	4038.818	4041.521	4035.986	4039.776	3619	0	160
2025.10.09	06:00:00	4039.811	4041.010	4036.131	4037.665	3942	0	160
2025.10.09	06:15:00	4037.659	4039.152	4031.343	4031.637	4076	0	160
2025.10.09	06:30:00	4031.685	4036.097	4028.333	4030.280	4703	0	160
2025.10.09	06:45:00	4030.273	4030.273	4022.631	4026.100	6360	0	160
2025.10.09	07:00:00	4026.133	4032.941	4025.404	4027.310	5247	0	160
2025.10.09	07:15:00	4027.361	4031.603	4024.713	4028.788	3847	0	160
2025.10.09	07:30:00	4028.756	4030.456	4026.701	4028.811	2965	0	160
2025.10.09	07:45:00	4028.841	4032.439	4028.582	4031.582	2932	0	160
2025.10.09	08:00:00	4031.510	4035.203	4030.183	4034.429	3254	0	160
2025.10.09	08:15:00	4034.528	4038.006	4033.641	4036.765	2895	0	160
2025.10.09	08:30:00	4036.737	4040.111	4035.261	4038.382	2685	0	160
2025.10.09	08:45:00	4038.425	4040.336	4037.939	4038.203	2194	0	160
2025.10.09	09:00:00	4038.167	4042.082	4036.483	4040.338	3315	0	160
2025.10.09	09:15:00	4040.314	4040.685	4037.739	4038.470	2553	0	160
2025.10.09	09:30:00	4038.437	4040.226	4034.199	4036.386	3193	0	160
2025.10.09	09:45:00	4036.416	4038.046	4034.835	4037.488	2172	0	160
2025.10.09	10:00:00	4037.458	4039.465	4036.284	4037.797	2156	0	160
2025.10.09	10:15:00	4037.835	4039.433	4036.709	4038.620	1954	0	160
2025.10.09	10:30:00	4038.732	4040.095	4037.961	4038.774	1765	0	160
2025.10.09	10:45:00	4038.793	4044.346	4038.793	4044.219	2229	0	160
2025.10.09	11:00:00	4044.172	4046.758	4037.391	4038.240	4054	0	160
2025.10.09	11:15:00	4038.208	4039.165	4033.459	4035.974	3396	0	160
2025.10.09	11:30:00	4035.916	4044.650	4035.916	4044.225	2816	0	160
2025.10.09	11:45:00	4044.277	4046.462	4042.855	4044.488	3625	0	160
2025.10.09	12:00:00	4044.450	4044.789	4039.915	4040.870	3903	0	160
2025.10.09	12:15:00	4040.904	4043.092	4037.346	4040.988	4941	0	160
2025.10.09	12:30:00	4041.028	4045.675	4039.829	4045.550	4083	0	160
2025.10.09	12:45:00	4045.575	4053.776	4041.823	4053.367	6431	0	160
2025.10.09	13:00:00	4053.342	4057.972	4050.931	4055.866	10260	0	160
2025.10.09	13:15:00	4055.840	4057.874	4048.707	4055.561	6565	0	160
2025.10.09	13:30:00	4055.514	4056.714	4030.970	4031.266	15098	0	160
2025.10.09	13:45:00	4031.378	4034.911	4016.773	4017.276	20378	0	160
2025.10.09	14:00:00	4017.227	4029.014	4012.551	4023.840	17941	0	160
2025.10.09	14:15:00	4023.941	4029.078	4006.480	4006.921	17062	0	160
2025.10.09	14:30:00	4007.011	4015.565	4003.929	4011.881	16159	0	160
2025.10.09	14:45:00	4011.944	4028.890	4007.472	4024.195	10148	0	160
2025.10.09	15:00:00	4024.155	4027.206	4018.020	4025.245	10491	0	160
2025.10.09	15:15:00	4025.220	4028.583	4016.295	4016.538	8002	0	160
2025.10.09	15:30:00	4016.498	4018.527	4006.430	4008.359	11101	0	160
2025.10.09	15:45:00	4008.329	4017.566	4007.866	4014.637	6893	0	160
2025.10.09	16:00:00	4014.588	4021.757	4013.825	4016.736	5013	0	160
2025.10.09	16:15:00	4016.698	4018.010	4009.909	4012.301	6449	0	160
2025.10.09	16:30:00	4012.274	4012.651	3976.365	3986.597	18134	0	160
2025.10.09	16:45:00	3986.627	3986.791	3964.007	3968.612	18389	0	160
